0.0075683594 0.0302734375 0.0195312500 -0.4257812500
0.0273437500 0.0258789063 0.0351562500 -0.4960937500
0.0273437500 0.0161132813 0.0351562500 -0.4179687500
0.0273437500 0.0258789063 0.0351562500 -0.4960937500
0.0224609375 0.0383300781 0.0078125000 -0.6054687500
0.0344238281 0.0402832031 0.0429687500 -0.5117187500
0.0334472656 0.0361328125 0.0117187500 -0.5781250000
0.0275878906 0.0361328125 0.0664062500 -0.5781250000
0.0295410156 0.0375976563 0.0507812500 -0.5898437500
0.0292968750 0.0361328125 0.0664062500 -0.5781250000
0.0231933594 0.0361328125 0.0664062500 -0.5781250000
0.0219726563 0.0361328125 0.0664062500 -0.5781250000
0.0307617188 0.0375976563 0.0507812500 -0.5898437500
0.0273437500 0.0361328125 0.0664062500 -0.5781250000
0.0056152344 0.0361328125 0.0664062500 -0.5781250000
0.0258789063 0.0366210938 0.0078125000 -0.5781250000
0.0283203125 0.0361328125 0.0664062500 -0.5781250000
0.0239257813 0.0361328125 0.0664062500 -0.5781250000
0.0346679688 0.0361328125 0.0664062500 -0.5781250000
0.0280761719 0.0361328125 0.0664062500 -0.5781250000
0.0314941406 0.0375976563 0.0507812500 -0.5898437500
0.0273437500 0.0361328125 0.0664062500 -0.5781250000
0.0314941406 0.0400390625 0.0507812500 -0.5898437500
0.0288085938 0.0361328125 0.0664062500 -0.5781250000
0.0297851563 0.0371093750 0.0234375000 -0.5859375000
0.0273437500 0.0361328125 0.0195312500 -0.5781250000
0.0273437500 0.0366210938 0.0585937500 -0.5781250000
0.0334472656 0.0361328125 0.0117187500 -0.5781250000
0.0446777344 0.0361328125 0.0117187500 -0.5781250000
0.0324707031 0.0361328125 0.0117187500 -0.5781250000
0.0324707031 0.0361328125 0.0078125000 -0.5781250000
0.0251464844 0.0361328125 0.0468750000 -0.5781250000
0.0107421875 0.0576171875 0.1015625000 -0.7460937500
0.0166015625 0.0471191406 0.0039062500 -0.6601562500
0.0107421875 0.0576171875 0.0390625000 -0.7460937500
0.0224609375 0.0217285156 0.0742187500 -0.5781250000
0.0275878906 0.0036621094 0.0000000000 0.0585937500
0.0097656250 0.0131835938 0.0429687500 -0.6875000000
0.0227050781 0.0288085938 0.0429687500 -0.4531250000
0.0236816406 0.0393066406 0.0625000000 -0.6171875000
0.0224609375 0.0290527344 0.0468750000 -0.4531250000
0.0236816406 0.0393066406 0.0468750000 -0.6171875000
0.0234375000 0.0290527344 0.0468750000 -0.4531250000
0.0139160156 0.0388183594 0.0156250000 -0.6210937500
0.0236816406 0.0393066406 0.0468750000 -0.4531250000
0.0229492188 0.0385742188 0.0625000000 -0.6171875000
0.0058593750 0.0380859375 0.0546875000 -0.6093750000
0.0107421875 0.0490722656 0.0117187500 -0.6093750000
0.0239257813 0.0385742188 0.0625000000 -0.6171875000
0.0051269531 0.0385742188 0.0625000000 -0.6171875000
0.0390625000 0.0283203125 0.0625000000 -0.4531250000
0.0229492188 0.0283203125 0.0625000000 -0.4531250000
0.0234375000 0.0290527344 0.0468750000 -0.4531250000
0.0236816406 0.0393066406 0.0625000000 -0.4531250000
0.0236816406 0.0388183594 0.0468750000 -0.4531250000
0.0175781250 0.0283203125 0.0625000000 -0.4531250000
0.0224609375 0.0290527344 0.0195312500 -0.4531250000
0.0156250000 0.0371093750 0.0156250000 -0.5859375000
0.0229492188 0.0283203125 0.0585937500 -0.4414062500
0.0263671875 0.0275878906 0.0078125000 -0.4414062500
0.0346679688 0.0275878906 0.0117187500 -0.4414062500
0.0275878906 0.0275878906 0.0078125000 -0.4414062500
0.0268554688 0.0373535156 0.0078125000 -0.4414062500
0.0219726563 0.0275878906 0.0468750000 -0.4414062500
0.0153808594 0.0576171875 0.0273437500 -0.7460937500
0.0034179688 0.0471191406 0.2265625000 -0.6601562500
0.0153808594 0.0576171875 0.0390625000 -0.7460937500
0.0273437500 0.0092773438 0.0351562500 -0.3593750000
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0058593750 0.0373535156 0.0468750000 -0.4804687500
0.0253906250 0.0429687500 0.0507812500 -0.6328125000
0.0249023438 0.0368652344 0.0546875000 -0.5898437500
0.0268554688 0.0270996094 0.0351562500 -0.5039062500
0.0302734375 0.0361328125 0.0117187500 -0.5781250000
0.0034179688 0.0471191406 0.2265625000 -0.6601562500
0.0227050781 0.0434570313 0.0351562500 -0.5898437500
0.0170898438 0.0061035156 0.0351562500 -0.6093750000
0.0351562500 0.0375976563 0.0507812500 -0.5898437500
0.0168457031 0.0219726563 0.0507812500 -0.5898437500
0.0185546875 0.0275878906 0.0117187500 -0.4414062500
0.0273437500 0.0207519531 0.0351562500 -0.3320312500
0.0158691406 0.0041503906 0.0234375000 -0.3085937500
0.0351562500 0.0375976563 0.0507812500 -0.5898437500
0.0217285156 0.0036621094 0.0351562500 -0.6054687500
0.0153808594 0.0156250000 0.0546875000 -0.5820312500
0.0270996094 0.0349121094 0.0351562500 -0.5703125000
0.0139160156 0.0205078125 0.0429687500 -0.5859375000
0.0146484375 0.0209960938 0.0429687500 -0.5859375000
0.0097656250 0.0131835938 0.0429687500 -0.6875000000
0.0270996094 0.0488281250 0.0390625000 -0.6523437500
0.0253906250 0.0495605469 0.0351562500 -0.6171875000
0.0058593750 0.0061035156 0.0312500000 -0.3203125000
0.0058593750 0.0104980469 0.0429687500 0.0156250000
0.0075683594 0.0200195313 0.0351562500 -0.5781250000
0.0173339844 0.0222167969 0.0468750000 -0.5898437500
0.0185546875 0.0275878906 0.0117187500 -0.4414062500
0.0302734375 0.0361328125 0.0117187500 -0.5781250000
0.0312500000 0.0361328125 0.0039062500 -0.5781250000
0.0319824219 0.0366210938 -0.0039062500 -0.5859375000
0.0222167969 0.0383300781 0.0273437500 -0.4804687500
0.0334472656 0.0512695313 0.0117187500 -0.8203125000
0.0334472656 0.0512695313 0.0117187500 -0.8203125000
0.0334472656 0.0512695313 0.0117187500 -0.8203125000
0.0334472656 0.0478515625 0.0117187500 -0.7656250000
0.0334472656 0.0463867188 0.0117187500 -0.7421875000
0.0334472656 0.0510253906 0.0117187500 -0.8164062500
0.0441894531 0.0361328125 0.0117187500 -0.5781250000
0.0295410156 0.0483398438 0.0507812500 -0.5898437500
0.0231933594 0.0512695313 0.0664062500 -0.8203125000
0.0231933594 0.0512695313 0.0664062500 -0.8203125000
0.0231933594 0.0512695313 0.0664062500 -0.8203125000
0.0231933594 0.0463867188 0.0664062500 -0.7421875000
0.0100097656 0.0512695313 0.0078125000 -0.8203125000
0.0100097656 0.0512695313 0.0546875000 -0.8203125000
0.0190429688 0.0512695313 -0.0078125000 -0.8203125000
0.0173339844 0.0463867188 -0.0117187500 -0.7421875000
0.0327148438 0.0361328125 0.0117187500 -0.5781250000
0.0280761719 0.0471191406 0.0664062500 -0.7539062500
0.0314941406 0.0520019531 0.0507812500 -0.8203125000
0.0314941406 0.0520019531 0.0507812500 -0.8203125000
0.0314941406 0.0520019531 0.0507812500 -0.8203125000
0.0314941406 0.0485839844 0.0507812500 -0.7656250000
0.0314941406 0.0471191406 0.0507812500 -0.7421875000
0.0224609375 0.0224609375 0.0742187500 -0.4687500000
0.0317382813 0.0424804688 0.0507812500 -0.6289062500
0.0273437500 0.0517578125 0.0585937500 -0.8203125000
0.0273437500 0.0517578125 0.0585937500 -0.8203125000
0.0273437500 0.0517578125 0.0585937500 -0.8203125000
0.0273437500 0.0468750000 0.0585937500 -0.7421875000
0.0324707031 0.0512695313 0.0078125000 -0.8203125000
0.0273437500 0.0361328125 0.0664062500 -0.5781250000
0.0244140625 0.0395507813 0.0625000000 -0.6210937500
0.0227050781 0.0434570313 0.0429687500 -0.6875000000
0.0227050781 0.0434570313 0.0429687500 -0.6875000000
0.0227050781 0.0434570313 0.0429687500 -0.6875000000
0.0227050781 0.0400390625 0.0429687500 -0.6328125000
0.0227050781 0.0385742188 0.0429687500 -0.6093750000
0.0227050781 0.0432128906 0.0429687500 -0.6835937500
0.0415039063 0.0290527344 0.0429687500 -0.4531250000
0.0224609375 0.0397949219 0.0468750000 -0.4531250000
0.0234375000 0.0437011719 0.0468750000 -0.6875000000
0.0234375000 0.0437011719 0.0468750000 -0.6875000000
0.0234375000 0.0437011719 0.0468750000 -0.6875000000
0.0234375000 0.0388183594 0.0468750000 -0.6093750000
0.0097656250 0.0429687500 0.0039062500 -0.6875000000
0.0100097656 0.0429687500 0.0468750000 -0.6875000000
0.0190429688 0.0429687500 -0.0117187500 -0.6875000000
0.0170898438 0.0380859375 0.0000000000 -0.6093750000
0.0236816406 0.0427246094 0.0468750000 -0.6718750000
0.0229492188 0.0395507813 0.0625000000 -0.6328125000
0.0234375000 0.0437011719 0.0468750000 -0.6875000000
0.0234375000 0.0437011719 0.0468750000 -0.6875000000
0.0234375000 0.0437011719 0.0468750000 -0.6875000000
0.0234375000 0.0402832031 0.0468750000 -0.6328125000
0.0234375000 0.0388183594 0.0468750000 -0.6093750000
0.0270996094 0.0290527344 0.0351562500 -0.5195312500
0.0234375000 0.0349121094 0.0468750000 -0.5078125000
0.0229492188 0.0437011719 0.0585937500 -0.6875000000
0.0229492188 0.0437011719 0.0585937500 -0.6875000000
0.0229492188 0.0437011719 0.0585937500 -0.6875000000
0.0229492188 0.0388183594 0.0585937500 -0.6093750000
0.0268554688 0.0527343750 0.0078125000 -0.6875000000
0.0236816406 0.0495605469 0.0625000000 -0.6171875000
0.0268554688 0.0478515625 0.0078125000 -0.6093750000
